record_id,date,school_id,grade,total_students,present_students,teacher_present,marked_by,attendance_anomaly,attendance_rate,proxy_attendance_anomaly
ATT0014945,2025-09-21,SCH0294,2,80,80,1,CLERK,False,100.0,True
ATT0008301,2025-06-02,SCH0221,9,123,89,1,CLERK,False,72.35772357723577,False
ATT0005509,2025-06-20,SCH0546,2,55,36,1,HEADMASTER,False,65.45454545454545,False
ATT0010121,2025-06-27,SCH0064,1,107,72,0,,False,67.28971962616822,False
ATT0009843,2025-07-26,SCH0428,1,187,177,1,CLASS TEACHER,False,94.6524064171123,False
ATT0016589,2025-04-15,SCH0206,3,60,55,1,HEADMASTER,False,91.66666666666666,False
ATT0007583,2025-08-12,SCH0007,3,251,216,1,CLERK,False,86.05577689243027,False
ATT0007639,2025-05-19,SCH0012,8,123,107,1,CLERK,False,86.99186991869918,False
ATT0012458,2025-04-23,SCH0426,6,255,175,1,ADMIN,False,68.62745098039215,False
ATT0013665,2025-07-22,SCH0242,5,133,101,1,HEADMASTER,False,75.93984962406014,False
ATT0011202,2025-05-31,SCH0331,5,224,198,,CLERK,False,88.39285714285714,False
ATT0009287,2026-12-02,SCH0201,7,284,303,1,CLERK,True,106.69014084507043,False
ATT0011437,2025-10-29,SCH0436,5,106,106,1,CLASS TEACHER,False,100.0,False
ATT0003486,2025-09-26,SCH0182,1,180,108,1,HEADMASTER,False,60.0,False
ATT0017957,2026-03-23,SCH0030,8,123,119,1,CLERK,False,96.7479674796748,False
ATT0006904,2026-01-30,SCH0063,4,297,245,1,,False,82.49158249158249,False
ATT0011314,2025-02-07,SCH0424,3,144,113,1,HEADMASTER,False,78.47222222222221,False
ATT0011727,2025-07-30,SCH0010,5,73,62,1,ADMIN,False,84.93150684931507,False
ATT0000483,2025-10-09,SCH0494,5,240,217,1,ADMIN,False,90.41666666666667,False
ATT0019638,2026-02-24,SCH0207,2,271,252,1,CLASS TEACHER,False,92.98892988929889,False
ATT0006085,2026-02-13,SCH0200,8,106,82,1,HM,False,77.35849056603774,False
ATT0010164,2026-03-10,SCH0480,4,215,180,1,CLERK,False,83.72093023255815,False
ATT0009876,2025-05-25,SCH0423,8,70,62,1,ADMIN,False,88.57142857142857,False
ATT0019616,2026-02-27,SCH0149,4,78,54,1,ADMIN,False,69.23076923076923,False
ATT0003474,2025-10-12,SCH0278,5,74,74,1,CLERK,False,100.0,True
ATT0015794,2026-03-17,SCH0128,2,166,155,1,CLERK,False,93.37349397590361,False
ATT0003012,2025-04-03,SCH0348,1,239,172,1,HEADMASTER,False,71.96652719665272,False
ATT0015151,2025-08-22,SCH0333,6,155,113,1,ADMIN,False,72.90322580645162,False
,2025-06-17,SCH0084,2,66,54,1,,False,81.81818181818183,False
ATT0013994,2025-04-27,SCH0546,4,230,230,1,HEADMASTER,False,100.0,True
ATT0003895,2025-07-05,SCH0086,3,261,206,,ADMIN,False,78.9272030651341,False
ATT0000539,2026-01-18,SCH0018,5,195,156,1,,False,80.0,False
ATT0008539,2025-06-17,SCH0416,5,76,53,0,,False,69.73684210526315,False
ATT0013296,2025-05-12,SCH0319,6,240,195,1,ADMIN,False,81.25,False
ATT0003795,2025-04-11,SCH0137,2,130,139,1,HEADMASTER,True,106.92307692307692,False
ATT0019218,2025-08-01,SCH0201,2,129,81,1,ADMIN,False,62.7906976744186,False
ATT0003482,2025-11-12,SCH0570,7,53,44,1,HM,False,83.01886792452831,False
ATT0004167,2026-01-23,SCH0180,4,134,99,1,HEADMASTER,False,73.88059701492537,False
ATT0010608,2025-06-13,SCH0556,2,256,172,1,,False,67.1875,False
ATT0014112,2026-01-15,SCH0477,4,265,265,1,HM,False,100.0,False
ATT0015504,2025-10-30,SCH0186,4,73,62,1,CLASS TEACHER,False,84.93150684931507,False
ATT0004485,2025-05-05,SCH0384,4,234,150,1,HM,False,64.1025641025641,False
ATT0006428,2025-04-21,SCH0338,3,145,152,1,HEADMASTER,True,104.82758620689656,False
ATT0010991,2026-03-13,SCH0092,5,134,154,1,,True,114.92537313432835,False
ATT0009544,2025-09-19,SCH0051,2,110,104,1,CLERK,False,94.54545454545455,False
ATT0002877,2025-04-27,SCH0512,4,283,259,1,HM,False,91.51943462897526,False
,2025-07-23,SCH0530,4,73,69,1,CLASS TEACHER,False,94.52054794520548,False
ATT0015478,2026-03-20,SCH0228,2,239,230,1,HEADMASTER,False,96.23430962343096,False
ATT0011145,2026-02-13,SCH0083,3,199,148,1,HM,False,74.37185929648241,False
ATT0008271,2026-03-21,SCH0376,7,89,68,1,HEADMASTER,False,76.40449438202246,False
ATT0002797,2025-05-24,SCH0468,4,105,78,1,HM,False,74.28571428571429,False
ATT0018816,2025-12-31,SCH0268,10,156,156,1,CLASS TEACHER,False,100.0,False
,2025-08-20,SCH0586,5,55,45,0,HM,False,81.81818181818183,False
ATT0014530,2025-10-10,SCH0552,4,43,25,0,CLASS TEACHER,False,58.139534883720934,False
ATT0013913,2025-08-15,SCH0419,4,244,182,1,CLASS TEACHER,False,74.59016393442623,False
ATT0003911,2025-01-11,SCH0521,9,286,238,1,ADMIN,False,83.21678321678321,False
ATT0007331,2025-07-08,SCH0202,5,140,114,1,,False,81.42857142857143,False
ATT0003499,2025-12-06,SCH0328,1,285,271,,ADMIN,False,95.08771929824562,False
ATT0015422,2025-07-02,SCH0201,6,89,64,1,ADMIN,False,71.91011235955057,False
ATT0005515,2026-03-17,SCH0511,2,243,166,1,HEADMASTER,False,68.3127572016461,False
ATT0018621,2025-05-06,SCH0599,2,286,229,0,CLASS TEACHER,False,80.06993006993007,False
ATT0002316,2025-11-03,SCH0451,2,144,96,,HEADMASTER,False,66.66666666666666,False
,2025-12-10,SCH0220,3,112,85,1,CLERK,False,75.89285714285714,False
ATT0004194,2025-12-13,SCH0486,7,110,89,1,HM,False,80.9090909090909,False
ATT0008820,2026-05-02,SCH0032,1,72,69,1,CLASS TEACHER,False,95.83333333333334,False
ATT0013348,2025-08-26,SCH0332,2,146,140,1,,False,95.8904109589041,False
ATT0015692,2025-12-17,SCH0443,6,251,264,1,,True,105.17928286852589,False
ATT0007663,2025-08-11,SCH0149,7,82,55,1,HEADMASTER,False,67.07317073170732,False
ATT0002352,2025-12-02,SCH0499,6,103,103,,HEADMASTER,False,100.0,False
ATT0006578,2025-11-23,SCH0423,5,186,186,1,,False,100.0,True
ATT0007186,2025-07-06,SCH0146,4,222,142,1,CLASS TEACHER,False,63.96396396396396,False
ATT0007933,2025-10-27,SCH0460,4,180,114,0,HEADMASTER,False,63.33333333333333,False
ATT0016150,2025-12-16,SCH0130,8,151,168,,,True,111.25827814569536,False
ATT0016551,2026-02-28,SCH0168,1,265,205,1,HM,False,77.35849056603774,False
ATT0017565,2025-11-29,SCH0356,1,266,200,1,CLASS TEACHER,False,75.18796992481202,False
ATT0013189,2025-11-21,SCH0419,4,197,176,1,CLERK,False,89.34010152284264,False
ATT0017212,2025-05-11,SCH0270,2,222,213,1,HEADMASTER,False,95.94594594594594,False
ATT0002347,2025-12-12,SCH0066,9,162,120,0,CLASS TEACHER,False,74.07407407407408,False
ATT0006877,2025-11-16,SCH0334,2,140,87,1,ADMIN,False,62.142857142857146,False
ATT0019152,2025-11-09,SCH0146,5,145,103,1,ADMIN,False,71.03448275862068,False
ATT0004606,2025-07-25,SCH0176,3,58,38,1,,False,65.51724137931035,False
ATT0004626,2025-11-29,SCH0059,1,84,84,1,HM,False,100.0,False
ATT0001536,2025-10-11,SCH0243,3,282,236,0,HEADMASTER,False,83.68794326241135,False
ATT0001730,2026-03-03,SCH0573,2,190,184,1,,False,96.84210526315789,False
ATT0018882,2025-07-31,SCH0021,1,146,117,1,CLERK,False,80.13698630136986,False
ATT0006210,2026-03-14,SCH0300,3,289,203,1,HEADMASTER,False,70.24221453287197,False
ATT0007409,2026-03-12,SCH0517,10,265,213,1,ADMIN,False,80.37735849056604,False
ATT0008538,2026-02-20,SCH0241,8,91,65,1,CLASS TEACHER,False,71.42857142857143,False
ATT0006260,2025-10-04,SCH0178,3,254,220,1,CLERK,False,86.61417322834646,False
ATT0018685,2025-08-05,SCH0002,5,109,98,1,HM,False,89.90825688073394,False
ATT0015355,2025-08-23,SCH0274,8,271,232,1,CLERK,False,85.60885608856088,False
ATT0019846,2025-11-12,SCH0181,2,283,219,1,ADMIN,False,77.3851590106007,False
ATT0008356,2025-04-22,SCH0234,7,157,100,1,CLASS TEACHER,False,63.69426751592356,False
ATT0004046,2026-11-01,SCH0102,2,116,91,1,,False,78.44827586206897,False
ATT0014197,2025-09-19,SCH0516,3,88,67,1,ADMIN,False,76.13636363636364,False
ATT0003777,2025-08-22,SCH0275,4,101,73,1,,False,72.27722772277228,False
ATT0018404,2025-05-09,SCH0394,1,270,182,1,HEADMASTER,False,67.4074074074074,False
ATT0018754,2025-03-09,SCH0385,5,233,169,1,CLASS TEACHER,False,72.53218884120172,False
ATT0003888,2026-05-01,SCH0467,3,209,168,1,CLASS TEACHER,False,80.38277511961722,False
ATT0016197,2026-03-16,SCH0500,4,258,177,0,HEADMASTER,False,68.6046511627907,False
ATT0002146,2025-04-01,SCH0003,9,136,116,1,,False,85.29411764705883,False
ATT0000291,2025-04-24,SCH0338,9,190,161,,HM,False,84.73684210526315,False
ATT0006142,2025-06-10,SCH0525,3,219,154,1,CLASS TEACHER,False,70.31963470319634,False
ATT0018348,2025-09-27,SCH0537,1,83,57,0,HEADMASTER,False,68.67469879518072,False
ATT0007345,2025-11-19,SCH0197,9,231,192,0,CLERK,False,83.11688311688312,False
ATT0005454,2026-01-31,SCH0586,2,226,174,1,,False,76.99115044247787,False
ATT0015763,2026-01-03,SCH0358,9,203,153,1,ADMIN,False,75.36945812807882,False
ATT0014682,2025-06-10,SCH0558,4,214,137,,,False,64.01869158878505,False
ATT0015957,2025-05-04,SCH0559,9,100,62,1,CLERK,False,62.0,False
ATT0004601,2025-10-13,SCH0467,1,138,95,1,HM,False,68.84057971014492,False
ATT0016723,2025-03-04,SCH0373,1,48,34,1,CLASS TEACHER,False,70.83333333333334,False
ATT0019038,2025-06-25,SCH0246,7,282,240,0,ADMIN,False,85.1063829787234,False
ATT0006926,2026-06-01,SCH0464,1,261,212,1,,False,81.22605363984674,False
ATT0017841,2025-08-30,SCH0021,10,89,59,1,CLERK,False,66.29213483146067,False
ATT0016529,2025-08-20,SCH0410,1,156,96,1,HM,False,61.53846153846154,False
ATT0011545,2025-04-09,SCH0050,3,135,107,1,,False,79.25925925925927,False
ATT0004464,2025-07-06,SCH0551,9,211,211,,,False,100.0,True
ATT0011200,2025-06-28,SCH0295,4,127,94,1,CLERK,False,74.01574803149606,False
ATT0006406,2026-02-07,SCH0251,5,110,76,1,HM,False,69.0909090909091,False
ATT0014002,2025-08-16,SCH0069,2,52,44,1,ADMIN,False,84.61538461538461,False
ATT0010561,2025-04-07,SCH0309,3,274,214,0,HEADMASTER,False,78.1021897810219,False
ATT0017411,2025-04-12,SCH0236,4,212,146,1,ADMIN,False,68.86792452830188,False
ATT0005044,2026-04-01,SCH0092,10,248,235,1,HM,False,94.75806451612904,False
ATT0006914,2025-06-25,SCH0308,1,283,181,1,HM,False,63.957597173144876,False
ATT0010118,2025-10-09,SCH0518,2,76,54,1,CLASS TEACHER,False,71.05263157894737,False
ATT0013406,2025-04-23,SCH0295,1,175,117,1,HM,False,66.85714285714286,False
ATT0002715,2025-11-01,SCH0170,4,96,91,1,HM,False,94.79166666666666,False
ATT0007756,2026-10-03,SCH0384,9,262,241,1,,False,91.98473282442748,False
ATT0011582,2025-07-15,SCH0465,2,64,59,1,HM,False,92.1875,False
ATT0017873,2025-10-13,SCH0310,2,156,93,1,,False,59.61538461538461,False
ATT0019426,2025-05-12,SCH0578,10,184,136,1,CLASS TEACHER,False,73.91304347826086,False
ATT0009350,2025-12-09,SCH0117,1,266,182,1,HEADMASTER,False,68.42105263157895,False
ATT0019161,2025-05-29,SCH0177,1,119,95,1,HEADMASTER,False,79.83193277310924,False
ATT0015139,2025-09-11,SCH0037,2,260,161,1,CLERK,False,61.92307692307693,False
ATT0005002,2025-02-12,SCH0509,3,121,113,1,HM,False,93.38842975206612,False
ATT0006889,2025-10-10,SCH0336,1,259,160,1,CLASS TEACHER,False,61.77606177606177,False
ATT0017025,2025-06-06,SCH0321,5,216,188,1,CLASS TEACHER,False,87.03703703703704,False
ATT0005208,2025-08-16,SCH0235,3,54,47,1,HEADMASTER,False,87.03703703703704,False
ATT0014641,2025-12-05,SCH0268,3,107,64,0,HM,False,59.813084112149525,False
ATT0006247,2025-08-25,SCH0110,5,180,121,1,ADMIN,False,67.22222222222223,False
ATT0004025,2025-09-16,SCH0077,1,99,72,1,,False,72.72727272727273,False
ATT0006686,2025-09-15,SCH0067,3,205,162,1,HEADMASTER,False,79.02439024390245,False
ATT0015875,2025-10-29,SCH0267,6,96,65,1,CLERK,False,67.70833333333334,False
ATT0015750,2025-12-18,SCH0086,5,65,49,1,CLERK,False,75.38461538461539,False
,2025-12-03,SCH0483,8,222,138,1,HEADMASTER,False,62.16216216216216,False
ATT0016427,2025-06-24,SCH0558,7,163,169,0,ADMIN,True,103.68098159509202,False
ATT0008887,2026-01-12,SCH0127,7,174,149,0,HEADMASTER,False,85.63218390804597,False
ATT0013727,2025-04-20,SCH0486,6,254,182,1,HEADMASTER,False,71.65354330708661,False
ATT0014255,2025-09-05,SCH0381,7,49,45,0,HEADMASTER,False,91.83673469387756,False
ATT0018493,2025-02-10,SCH0155,8,253,228,1,HM,False,90.11857707509881,False
ATT0018903,2025-09-14,SCH0187,9,289,289,1,ADMIN,False,100.0,True
ATT0016984,2025-07-13,SCH0027,4,161,161,1,,False,100.0,True
ATT0006271,2026-01-23,SCH0082,1,177,127,1,ADMIN,False,71.75141242937853,False
ATT0003166,2025-04-15,SCH0459,8,217,217,1,HM,False,100.0,False
ATT0008442,2025-07-07,SCH0126,1,98,65,1,HEADMASTER,False,66.3265306122449,False
ATT0011675,2025-11-04,SCH0228,2,293,193,1,ADMIN,False,65.8703071672355,False
ATT0009619,2025-08-18,SCH0298,4,86,60,1,CLASS TEACHER,False,69.76744186046511,False
ATT0001769,2025-11-23,SCH0271,1,250,250,1,,False,100.0,True
ATT0003208,2026-01-10,SCH0388,1,76,67,1,CLASS TEACHER,False,88.1578947368421,False
ATT0019518,2026-02-12,SCH0556,4,298,252,1,CLASS TEACHER,False,84.56375838926175,False
ATT0011688,2026-03-07,SCH0425,5,114,72,1,,False,63.1578947368421,False
ATT0011821,2026-01-01,SCH0243,3,67,45,1,CLASS TEACHER,False,67.16417910447761,False
ATT0014908,2025-07-13,SCH0276,10,55,53,1,CLASS TEACHER,False,96.36363636363636,False
ATT0002327,2025-08-18,SCH0390,8,184,161,1,HM,False,87.5,False
ATT0010511,2025-10-03,SCH0054,10,300,224,0,HEADMASTER,False,74.66666666666667,False
ATT0013745,2025-07-04,SCH0226,6,178,169,1,HM,False,94.9438202247191,False
ATT0015488,2025-05-03,SCH0132,2,289,248,1,,False,85.81314878892734,False
ATT0013050,2026-06-03,SCH0539,1,188,161,1,HEADMASTER,False,85.63829787234043,False
ATT0019900,2026-01-30,SCH0432,4,135,92,0,,False,68.14814814814815,False
ATT0012579,2026-03-23,SCH0283,6,137,114,1,CLERK,False,83.21167883211679,False
ATT0016862,2025-12-01,SCH0504,9,272,193,1,HM,False,70.95588235294117,False
ATT0002517,2025-12-02,SCH0144,3,141,91,1,HM,False,64.53900709219859,False
ATT0000641,2025-06-09,SCH0062,6,141,141,1,HM,False,100.0,False
ATT0008638,2025-06-25,SCH0528,2,197,172,1,CLASS TEACHER,False,87.30964467005076,False
ATT0012629,2026-01-07,SCH0351,3,279,264,1,CLERK,False,94.6236559139785,False
ATT0000829,2025-09-04,SCH0571,7,168,145,1,ADMIN,False,86.30952380952381,False
ATT0008704,2025-06-07,SCH0260,6,151,142,0,,False,94.03973509933775,False
ATT0005199,2026-03-27,SCH0019,3,259,247,1,HEADMASTER,False,95.36679536679536,False
ATT0005747,2025-10-01,SCH0168,1,211,140,0,HEADMASTER,False,66.35071090047393,False
ATT0003586,2025-06-15,SCH0163,1,113,108,1,,False,95.57522123893806,False
ATT0010105,2026-03-19,SCH0599,1,247,210,0,HM,False,85.02024291497976,False
ATT0006849,2025-10-16,SCH0065,2,81,69,1,HEADMASTER,False,85.18518518518519,False
ATT0013567,2026-01-07,SCH0263,4,216,137,1,CLASS TEACHER,False,63.42592592592593,False
ATT0012262,2025-06-26,SCH0442,4,146,125,1,HEADMASTER,False,85.61643835616438,False
ATT0010549,2026-01-02,SCH0156,4,214,214,1,CLASS TEACHER,False,100.0,False
ATT0000912,2025-10-19,SCH0171,2,241,241,1,HM,False,100.0,True
ATT0016865,2025-11-09,SCH0041,3,223,223,1,,False,100.0,True
ATT0017981,2025-11-24,SCH0301,9,83,65,1,CLASS TEACHER,False,78.3132530120482,False
ATT0010926,2025-07-03,SCH0105,1,188,116,1,HM,False,61.702127659574465,False
ATT0019925,2025-09-29,SCH0536,5,293,190,1,ADMIN,False,64.84641638225256,False
,2025-08-26,SCH0091,1,59,47,1,CLASS TEACHER,False,79.66101694915254,False
ATT0003887,2025-12-10,SCH0025,5,63,60,1,,False,95.23809523809523,False
ATT0015767,2025-10-12,SCH0189,5,225,225,1,CLERK,False,100.0,True
ATT0011722,2026-09-01,SCH0476,7,79,74,0,,False,93.67088607594937,False
ATT0013983,2025-04-19,SCH0399,3,84,84,1,,False,100.0,False
ATT0013145,2025-12-20,SCH0175,10,206,199,0,CLERK,False,96.60194174757282,False
ATT0018644,2025-11-14,SCH0211,1,46,28,,CLERK,False,60.86956521739131,False
ATT0009741,2025-08-21,SCH0579,4,51,41,1,CLERK,False,80.3921568627451,False
ATT0002394,2025-11-25,SCH0585,9,141,131,1,HM,False,92.90780141843972,False
ATT0002880,2025-03-10,SCH0379,2,41,29,1,CLERK,False,70.73170731707317,False
ATT0009321,2025-04-05,SCH0520,10,189,189,1,,False,100.0,False
ATT0016293,2025-05-10,SCH0492,5,141,115,1,HM,False,81.56028368794325,False
ATT0018899,2025-06-06,SCH0376,8,286,204,,HEADMASTER,False,71.32867132867133,False
ATT0014239,2025-08-10,SCH0419,5,44,44,1,,False,100.0,True
ATT0005961,2025-06-18,SCH0552,7,52,47,1,,False,90.38461538461539,False
ATT0007650,2025-05-11,SCH0476,1,91,57,0,HEADMASTER,False,62.637362637362635,False
ATT0006429,2026-01-12,SCH0195,2,141,121,1,CLERK,False,85.81560283687944,False
ATT0016784,2025-10-04,SCH0418,5,287,243,1,HEADMASTER,False,84.66898954703834,False
ATT0019050,2025-10-15,SCH0039,9,283,205,1,HM,False,72.43816254416961,False
ATT0017005,2025-05-14,SCH0197,3,92,58,1,ADMIN,False,63.04347826086957,False
ATT0011278,2025-10-19,SCH0099,9,53,53,1,ADMIN,False,100.0,True
ATT0004541,2025-05-13,SCH0142,2,45,31,1,HM,False,68.88888888888889,False
ATT0009842,2025-05-14,SCH0296,3,130,93,1,CLERK,False,71.53846153846153,False
ATT0003504,2026-01-14,SCH0222,7,244,204,1,,False,83.60655737704919,False
ATT0017781,2025-08-26,SCH0181,4,130,100,1,,False,76.92307692307693,False
ATT0006463,2025-08-30,SCH0210,8,242,231,1,HM,False,95.45454545454545,False
ATT0004294,2025-06-28,SCH0530,9,257,191,1,ADMIN,False,74.31906614785993,False
ATT0004697,2025-11-13,SCH0360,9,96,75,1,,False,78.125,False
ATT0004259,2026-02-22,SCH0086,1,300,213,1,CLERK,False,71.0,False
ATT0016111,2025-04-05,SCH0185,5,227,227,1,,False,100.0,False
ATT0010028,2025-08-25,SCH0083,1,54,44,1,CLERK,False,81.48148148148148,False
ATT0004829,2025-04-21,SCH0446,1,136,145,0,,True,106.61764705882352,False
ATT0010871,2025-09-23,SCH0517,3,178,155,1,HEADMASTER,False,87.07865168539325,False
ATT0005352,2025-03-12,SCH0456,4,233,148,1,CLASS TEACHER,False,63.519313304721024,False
ATT0018297,2025-07-27,SCH0137,6,156,142,1,HEADMASTER,False,91.02564102564102,False
ATT0002054,2025-08-01,SCH0036,7,157,146,1,HM,False,92.99363057324841,False
ATT0008427,2025-04-13,SCH0068,8,141,141,,HM,False,100.0,True
ATT0010111,2025-04-20,SCH0301,10,259,214,1,HEADMASTER,False,82.62548262548263,False
ATT0002027,2025-10-15,SCH0158,10,185,140,1,CLERK,False,75.67567567567568,False
ATT0016845,2025-07-08,SCH0263,9,149,141,,ADMIN,False,94.63087248322147,False
ATT0010194,2025-01-10,SCH0434,9,77,67,0,HEADMASTER,False,87.01298701298701,False
ATT0016440,2025-10-11,SCH0017,2,160,142,1,HEADMASTER,False,88.75,False
ATT0016321,2025-07-12,SCH0083,8,204,153,1,HEADMASTER,False,75.0,False
ATT0014277,2025-06-17,SCH0050,6,260,218,0,CLASS TEACHER,False,83.84615384615385,False
ATT0001963,2025-12-26,SCH0588,2,208,201,1,CLERK,False,96.63461538461539,False
ATT0002603,2025-08-31,SCH0528,5,299,197,0,,False,65.88628762541806,False
ATT0003942,2025-11-13,SCH0457,4,239,149,1,ADMIN,False,62.34309623430963,False
,2025-07-16,SCH0261,4,286,303,1,,True,105.94405594405593,False
ATT0012488,2025-06-18,SCH0033,3,135,149,1,HEADMASTER,True,110.37037037037037,False
ATT0005408,2026-12-02,SCH0014,1,78,50,1,CLERK,False,64.1025641025641,False
ATT0006706,2025-04-22,SCH0307,6,59,55,1,HM,False,93.22033898305084,False
ATT0001053,2026-03-18,SCH0410,2,126,105,1,,False,83.33333333333334,False
ATT0011849,2025-09-13,SCH0447,4,254,259,0,HEADMASTER,True,101.96850393700787,False
ATT0012448,2025-05-12,SCH0237,5,69,54,1,,False,78.26086956521739,False
ATT0011418,2025-10-13,SCH0570,10,281,254,1,CLASS TEACHER,False,90.39145907473309,False
ATT0010710,2026-03-23,SCH0017,8,293,206,0,HEADMASTER,False,70.30716723549489,False
ATT0011220,2025-05-31,SCH0060,5,166,134,1,HM,False,80.72289156626506,False
ATT0016552,2025-07-12,SCH0529,3,272,291,1,ADMIN,True,106.98529411764706,False
ATT0011533,2025-07-14,SCH0409,2,259,217,1,HM,False,83.78378378378379,False
ATT0010317,2025-10-01,SCH0398,1,140,128,1,,False,91.42857142857143,False
ATT0001428,2025-08-23,SCH0265,9,80,50,1,CLERK,False,62.5,False
ATT0008583,2025-07-30,SCH0208,8,296,207,,HEADMASTER,False,69.93243243243244,False
ATT0009241,2025-11-06,SCH0573,2,150,111,1,HEADMASTER,False,74.0,False
ATT0006516,2025-07-27,SCH0277,3,237,237,1,HEADMASTER,False,100.0,True
ATT0006947,2026-01-16,SCH0329,1,95,59,1,HEADMASTER,False,62.10526315789474,False
ATT0010302,2025-07-04,SCH0137,2,150,129,1,CLERK,False,86.0,False
ATT0009537,2025-07-09,SCH0188,3,88,70,1,CLASS TEACHER,False,79.54545454545455,False
ATT0009076,2026-02-10,SCH0347,6,45,37,1,HEADMASTER,False,82.22222222222221,False
ATT0002782,2026-03-12,SCH0062,9,287,226,1,ADMIN,False,78.74564459930313,False
ATT0002849,2025-11-25,SCH0186,5,152,165,1,CLERK,True,108.55263157894737,False
ATT0000352,2025-07-20,SCH0449,5,122,96,0,CLERK,False,78.68852459016394,False
ATT0007489,2025-06-21,SCH0446,7,59,40,1,CLASS TEACHER,False,67.79661016949152,False
ATT0014279,2025-11-18,SCH0134,4,200,175,1,HM,False,87.5,False
ATT0004105,2025-08-15,SCH0488,5,213,188,1,,False,88.26291079812206,False
ATT0000813,2026-01-07,SCH0565,5,80,72,,ADMIN,False,90.0,False
ATT0016971,2025-12-23,SCH0555,10,97,72,1,CLASS TEACHER,False,74.22680412371135,False
ATT0001731,2026-02-10,SCH0202,2,157,97,1,,False,61.78343949044586,False
ATT0004388,2025-12-29,SCH0185,8,231,155,1,HM,False,67.09956709956711,False
ATT0000504,2025-01-04,SCH0120,4,79,74,1,HM,False,93.67088607594937,False
ATT0012674,2025-08-29,SCH0235,10,185,123,1,HEADMASTER,False,66.48648648648648,False
ATT0018384,2026-02-04,SCH0115,2,237,218,1,,False,91.9831223628692,False
ATT0007874,2026-03-27,SCH0397,5,85,52,1,CLERK,False,61.1764705882353,False
ATT0007714,2026-01-28,SCH0454,5,287,243,1,HM,False,84.66898954703834,False
ATT0004060,2025-06-21,SCH0051,10,201,183,1,CLERK,False,91.04477611940298,False
ATT0004875,2025-05-15,SCH0327,5,260,182,1,CLERK,False,70.0,False
ATT0007673,2025-12-20,SCH0460,1,73,51,1,CLASS TEACHER,False,69.86301369863014,False
ATT0006726,2025-12-14,SCH0202,9,179,126,1,ADMIN,False,70.39106145251397,False
ATT0000120,2025-10-21,SCH0279,5,160,102,1,ADMIN,False,63.74999999999999,False
ATT0009326,2026-03-21,SCH0134,7,191,136,1,HM,False,71.20418848167539,False
ATT0014420,2025-05-07,SCH0536,2,132,107,1,,False,81.06060606060606,False
ATT0005305,2026-03-30,SCH0111,3,96,58,1,,False,60.416666666666664,False
